customer_id,customer_name,age,gender,related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure
421,Tish-Netti,22,Female,26,Sales Representative,Retail,Mass Customer,Yes,2
424,Dennie-Eunson,43,Male,77,Research Nurse,Health,High Net Worth,No,9
425,Michaeline-Bordman,68,Female,60,Sales Representative,Retail,Mass Customer,Yes,20
426,Emlyn-Anstice,49,Female,10,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8
427,Giusto-Torbett,25,Male,77,Assistant Media Planner,Entertainment,Mass Customer,Yes,2
428,Freida-Everil,44,Female,0,Structural Engineer,Health,High Net Worth,Yes,14
429,Berny-Bold,43,Female,7,Community Outreach Specialist,IT,High Net Worth,Yes,21
430,Janice-Himsworth,48,Female,46,Paralegal,Financial Services,High Net Worth,Yes,11
431,Gale-Done,65,Male,8,Research Nurse,Health,Affluent Customer,Yes,18
432,Amby-Pentin,31,Male,83,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10
433,Reinhard-Jubert,57,Male,94,Statistician II,Property,Affluent Customer,No,15
435,Jerome-Muggeridge,21,Male,5,GIS Technical Architect,Telecommunications,Mass Customer,No,1
436,Erwin-Pendre,63,Male,75,Internal Auditor,IT,Mass Customer,No,18
437,Sayres-Duthie,45,Male,24,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17
438,Ebenezer-Bottelstone,32,Male,25,Internal Auditor,Property,High Net Worth,Yes,13
440,Sheena-O'Duggan,44,Female,46,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10
441,Felicle-Beneze,47,Female,74,Analyst Programmer,IT,Mass Customer,No,11
444,Britteny-Falconer-Taylor,54,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8
445,Timothy-Wenham,37,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5
446,Marilee-Oosthout de Vree,43,Female,73,Tax Accountant,IT,Affluent Customer,Yes,4
447,Brittany-Peasey,20,Female,98,Help Desk Technician,Argiculture,Mass Customer,Yes,1
448,Robin-Crack,26,Female,34,Software Engineer III,IT,High Net Worth,No,3
449,Shana-Fortesquieu,47,Female,74,VP Product Management,Manufacturing,High Net Worth,Yes,6
450,Myrlene-Rothwell,46,Female,5,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18
452,Natalee-Bamford,62,Female,22,Account Coordinator,Property,Mass Customer,Yes,5
455,Mile-Dionisii,30,Male,97,Civil Engineer,Manufacturing,Mass Customer,Yes,5
456,Randolph-Redihalgh,46,Male,47,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17
457,Querida-Danilchev,41,Female,70,Recruiting Manager,Financial Services,High Net Worth,Yes,17
458,Osborn-Pentony,52,Male,57,Account Representative IV,Manufacturing,Affluent Customer,Yes,18
459,Bel-Cheeke,35,Female,88,Civil Engineer,Manufacturing,Mass Customer,Yes,13
461,Jsandye-Melendez,42,Female,19,Social Worker,Health,Mass Customer,Yes,14
463,Allis-Blanche,59,Female,9,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20
465,Alina-Wilsey,45,Female,54,Developer III,Financial Services,Affluent Customer,Yes,14
467,Welbie-Rockliffe,67,Male,51,Human Resources Assistant I,Property,Affluent Customer,No,15
468,Valeria-Ladyman,47,Female,11,Software Test Engineer I,Property,High Net Worth,Yes,8
469,Levi-Cartmell,25,Male,91,Actuary,Financial Services,High Net Worth,Yes,3
470,Darbee-Klimowicz,20,Male,22,Internal Auditor,Retail,Mass Customer,No,1
471,Libby-Wardesworth,65,Female,82,GIS Technical Architect,Financial Services,Affluent Customer,No,14
472,Kippy-Jessel,31,Female,38,Internal Auditor,Financial Services,Mass Customer,Yes,8
473,Benji-O'Shirine,44,Male,2,Junior Executive,Health,Mass Customer,Yes,20
474,Consolata-Clacson,38,Female,86,Geologist IV,Entertainment,Affluent Customer,No,18
477,Cheri-Hazeman,61,Female,32,Media Manager II,Financial Services,High Net Worth,Yes,13
481,Marcella-Manzell,31,Female,68,Programmer IV,Argiculture,Mass Customer,No,8
483,Bertrand-Penkethman,48,Male,35,Sales Representative,Retail,Affluent Customer,No,9
484,Mason-Kohrsen,47,Male,64,Programmer IV,Manufacturing,Mass Customer,No,22
485,Ulrika-Steagall,47,Female,23,Statistician III,Manufacturing,High Net Worth,No,20
486,Prudi-Edon,65,Female,0,Technical Writer,Manufacturing,Affluent Customer,Yes,15
487,Elayne-Braiden,42,Female,70,Food Chemist,Health,Mass Customer,No,10
488,Domini-Ghelerdini,41,Female,24,Help Desk Operator,Property,Mass Customer,Yes,10
489,Tresa-Reeks,50,Female,18,Senior Editor,Retail,Mass Customer,Yes,4
490,Lida-Boynton,29,Female,44,Environmental Tech,Argiculture,Mass Customer,No,6
491,Andrea-Funcheon,45,Male,45,Speech Pathologist,Property,Affluent Customer,Yes,19
492,Pail-Ashplant,45,Male,54,Environmental Tech,Financial Services,Mass Customer,No,21
493,Tommie-Banbridge,61,Female,83,Electrical Engineer,Manufacturing,Mass Customer,Yes,5
495,Lucius-Prescott,62,Male,91,VP Accounting,Financial Services,Mass Customer,Yes,6
496,Korry-Cosgrove,45,Female,25,Engineer II,Financial Services,Affluent Customer,Yes,11
498,Emmalee-Sketcher,43,Female,58,VP Sales,Manufacturing,High Net Worth,Yes,10
499,Dalli-Baggally,60,Male,39,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19
500,Lazar-Crathern,29,Male,19,Recruiting Manager,Retail,Affluent Customer,Yes,10
502,Rica-Raveau,50,Female,39,Teacher,Manufacturing,Mass Customer,No,18
503,Burr-Gerb,32,Male,87,Dental Hygienist,Health,Affluent Customer,Yes,10
504,Vinny-Hegley,26,Male,93,Environmental Tech,Manufacturing,High Net Worth,Yes,7
506,Brett-Scrancher,36,Female,43,Health Coach II,Retail,Mass Customer,No,21
508,Abagail-Tordiffe,50,Female,94,Project Manager,Property,Mass Customer,Yes,11
509,Tobe-Vamplew,42,Male,64,Developer II,Financial Services,Affluent Customer,Yes,21
511,Theo-Tolmie,39,Female,92,Dental Hygienist,Health,High Net Worth,No,10
512,Sigfried-Semken,66,Male,76,VP Accounting,Financial Services,Mass Customer,No,6
515,Winna-Verny,32,Female,55,Help Desk Operator,IT,High Net Worth,No,8
516,Craggy-Loadsman,63,Male,23,Environmental Tech,Financial Services,Mass Customer,No,20
517,Iona-Fidgeon,36,Female,73,Chief Design Engineer,Property,Mass Customer,Yes,3
518,Bernhard-Senett,30,Male,60,Database Administrator IV,Retail,Mass Customer,Yes,10
520,Jazmin-Neumann,57,Female,66,VP Quality Control,Financial Services,Affluent Customer,Yes,15
521,Peri-Hovie,43,Female,29,Help Desk Operator,Health,High Net Worth,No,16
523,Elberta-Tixall,47,Female,44,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,16
524,Florence-Held,59,Female,16,Nurse,Retail,Mass Customer,No,11
525,Lennard-Donizeau,41,Male,64,Chemical Engineer,Manufacturing,Mass Customer,Yes,9
527,Lorilyn-Topaz,31,Female,81,VP Quality Control,Financial Services,Mass Customer,Yes,9
528,Gayel-Downs,42,Female,10,Registered Nurse,Health,Mass Customer,No,4
529,Sandor-Tumber,32,Male,18,Operator,Retail,Affluent Customer,Yes,10
530,Townie-Perez,47,Male,2,Recruiter,Manufacturing,Mass Customer,No,15
531,Modesty-Fletcher,28,Female,94,Senior Cost Accountant,Financial Services,High Net Worth,No,1
532,Row-Mawditt,60,Female,25,Community Outreach Specialist,Financial Services,Affluent Customer,No,19
533,Conny-Shearmer,40,Male,40,Database Administrator III,Retail,Mass Customer,No,11
536,Jannelle-Leist,62,Female,64,Recruiting Manager,Manufacturing,Affluent Customer,No,16
537,Raine-Sneezum,32,Female,16,Structural Engineer,Entertainment,High Net Worth,No,7
538,Millicent-Wiffler,65,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,5
540,Tresa-Dy,20,Female,80,Chemical Engineer,Manufacturing,Mass Customer,No,1
542,Berri-McManamen,54,Female,78,Accountant III,Manufacturing,Mass Customer,No,18
543,Mikey-Rizzetti,48,Male,9,Account Coordinator,Retail,Affluent Customer,Yes,17
544,Giacomo-Johanning,31,Male,51,Structural Engineer,Manufacturing,High Net Worth,Yes,5
545,Alecia-Crosse,43,Female,43,Project Manager,Health,Mass Customer,Yes,18
546,Jorie-Pigott,40,Female,80,Information Systems Manager,Health,Mass Customer,Yes,12
547,Andee-Robjant,25,Female,22,Sales Associate,Health,Mass Customer,No,5
549,Abrahan-Luckman,36,Male,84,Human Resources Manager,Retail,Mass Customer,Yes,2
551,Florence-Muldoon,34,Female,8,Structural Engineer,Financial Services,High Net Worth,No,9
552,Hilly-Kleinmann,43,Male,66,Geological Engineer,Manufacturing,High Net Worth,Yes,20
553,Charlean-Fantone,42,Female,62,Senior Sales Associate,Argiculture,Affluent Customer,Yes,7
554,Esmaria-Dobbison,66,Female,33,Graphic Designer,Health,Mass Customer,Yes,7
555,Jarib-Senior,51,Male,99,Junior Executive,Property,Mass Customer,No,4
559,Erma-Vyel,33,Female,39,Payment Adjustment Coordinator,Retail,High Net Worth,Yes,16
560,Dorree-Sanja,68,Female,1,Social Worker,Health,Affluent Customer,No,8
563,Rube-Itzhayek,47,Male,25,Accounting Assistant II,IT,Mass Customer,Yes,19
564,Nettie-Iddy,38,Female,7,Operator,Retail,High Net Worth,No,7
565,Saleem-Meller,62,Male,30,Civil Engineer,Manufacturing,Mass Customer,Yes,16
566,Datha-McPheat,43,Female,66,Systems Administrator I,Financial Services,High Net Worth,Yes,9
568,Quinn-Fulks,64,Male,32,VP Sales,Manufacturing,Mass Customer,No,13
569,Jaime-Warkup,45,Male,30,Analog Circuit Design manager,IT,Mass Customer,No,10
570,Xever-Baldetti,43,Male,14,VP Product Management,Financial Services,Mass Customer,Yes,15
571,Ramonda-McKellar,63,Female,30,Assistant Media Planner,Entertainment,Mass Customer,No,6
572,Clementius-Everington,54,Male,0,Clinical Specialist,Health,High Net Worth,Yes,5
574,Gerard-Steketee,31,Male,95,Senior Cost Accountant,Financial Services,Mass Customer,No,20
575,Etan-Poyle,65,Male,64,VP Accounting,Financial Services,High Net Worth,Yes,11
576,Bart-Eakle,44,Male,98,Recruiter,Retail,Mass Customer,Yes,7
579,Cathlene-Bellas,47,Female,89,Software Engineer II,Health,Mass Customer,No,12
580,Johnathan-Audiss,46,Male,83,Compensation Analyst,Financial Services,Mass Customer,Yes,14
581,Brenna-Dacks,52,Female,32,Computer Systems Analyst IV,Financial Services,Mass Customer,Yes,16
583,Tirrell-Haysham,35,Male,97,Registered Nurse,Health,Mass Customer,No,4
584,Fiona-Clines,26,Female,10,Tax Accountant,Manufacturing,Affluent Customer,Yes,19
585,Tiphany-Bonnier,43,Female,66,Pharmacist,Health,Mass Customer,Yes,10
586,Jayme-Baunton,22,Female,63,Chief Design Engineer,Manufacturing,Mass Customer,No,4
587,Adolphus-Seers,55,Male,43,Registered Nurse,Health,Mass Customer,Yes,19
588,Gunther-Jackman,58,Male,15,Assistant Media Planner,Entertainment,Mass Customer,No,11
589,Duff-Anan,26,Male,76,Compensation Analyst,Financial Services,Mass Customer,Yes,1
590,Ddene-Burleton,33,Female,85,Assistant Professor,Health,Mass Customer,Yes,11
591,Sydney-Endacott,47,Male,16,Business Systems Development Analyst,Entertainment,Affluent Customer,No,16
592,Edik-Connichie,29,Male,73,VP Sales,Manufacturing,Mass Customer,No,2
595,Nikola-Jeanon,48,Male,72,VP Marketing,Financial Services,Mass Customer,No,22
596,Sue-Chapelhow,53,Female,9,Recruiter,Property,Affluent Customer,No,13
597,Cassandra-Aucoate,67,Female,6,Recruiter,Manufacturing,Mass Customer,No,6
598,Zebulen-Swadon,54,Male,25,Financial Advisor,Financial Services,High Net Worth,No,12
600,Duke-Allnatt,47,Male,65,Nurse,Argiculture,Mass Customer,Yes,8
601,Ken-Renfree,29,Male,56,Senior Quality Engineer,Retail,High Net Worth,Yes,4
603,Alidia-Durrett,34,Female,28,Marketing Assistant,Financial Services,Affluent Customer,No,11
604,Mella-Petrovsky,23,Female,72,Help Desk Operator,IT,Affluent Customer,No,3
605,Bart-Creenan,49,Male,13,Electrical Engineer,Manufacturing,Mass Customer,Yes,5
606,Filia-Rosson,32,Female,62,Chemical Engineer,Manufacturing,Mass Customer,Yes,2
607,Adelaida-Redmond,45,Female,55,Dental Hygienist,Health,Mass Customer,No,15
608,Alisun-Heinecke,41,Female,55,Accounting Assistant I,Retail,High Net Worth,Yes,12
609,Margalit-Dorwood,21,Female,32,Computer Systems Analyst II,Health,Mass Customer,No,1
610,Hyatt-Craine,63,Male,45,Help Desk Technician,Financial Services,Mass Customer,Yes,15
611,Otto-Huriche,35,Male,58,Help Desk Technician,Manufacturing,Mass Customer,Yes,16
612,Grange-Skillington,59,Male,50,GIS Technical Architect,Health,Mass Customer,No,14
613,Carolann-O'Hallagan,32,Female,4,Analyst Programmer,Property,High Net Worth,No,17
615,Rebeca-Martonfi,65,Female,93,Human Resources Assistant I,Property,Mass Customer,No,19
617,Idell-Cole,61,Female,81,Director of Sales,Property,Mass Customer,No,15
618,Lucho-Mitie,59,Male,17,Electrical Engineer,Manufacturing,Affluent Customer,Yes,18
619,Finn-Dahlman,44,Male,39,Speech Pathologist,Property,Mass Customer,No,20
620,Willy-Langley,48,Female,54,Financial Analyst,Financial Services,Mass Customer,Yes,5
623,Hazel-Brokenshire,33,Male,52,Health Coach II,Property,High Net Worth,No,4
624,Winny-Girtin,45,Male,44,Research Assistant II,Manufacturing,Mass Customer,Yes,13
625,Abra-Probets,47,Female,33,Assistant Media Planner,Entertainment,High Net Worth,Yes,7
626,Albrecht-Forty,29,Male,12,Geological Engineer,Manufacturing,Mass Customer,No,2
628,Mallissa-Gillespie,40,Female,14,Actuary,Financial Services,Mass Customer,No,13
629,Basil-Brellin,61,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6
630,D'arcy-Rowden,35,Male,90,Statistician III,Property,Affluent Customer,Yes,17
631,Ortensia-Dronsfield,55,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17
632,Angeli-O'Hegertie,23,Male,67,General Manager,Health,Mass Customer,No,1
634,Melonie-Zisneros,43,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15
637,Mercy-Wilsone,45,Female,60,Health Coach I,Health,High Net Worth,No,13
639,Mayor-Ismay,47,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16
640,Galvin-O'Keenan,46,Male,12,Librarian,Entertainment,High Net Worth,Yes,10
641,Foster-Haysar,47,Male,86,Accounting Assistant I,Manufacturing,Affluent Customer,No,3
642,Les-Mines,49,Male,9,Automation Specialist IV,Property,Mass Customer,No,12
643,Carolee-Butters,38,Female,48,Assistant Media Planner,Entertainment,Mass Customer,Yes,10
644,Tomlin-Hastwall,22,Male,59,Administrative Officer,Health,Affluent Customer,No,2
646,Rowena-Parchment,48,Female,3,Human Resources Manager,Manufacturing,Affluent Customer,No,13
647,Stanislas-Baildon,64,Male,61,Assistant Manager,Retail,Mass Customer,Yes,10
648,Gardiner-Nutley,43,Male,86,Accountant II,Financial Services,Mass Customer,Yes,9
649,Krissie-Dinan,47,Female,23,Legal Assistant,Financial Services,Mass Customer,Yes,10
650,Matthew-Petschelt,44,Male,81,Assistant Manager,Health,Mass Customer,No,13
651,Minni-Deegin,48,Female,76,Tax Accountant,Health,Affluent Customer,No,13
652,Edee-Stoker,25,Female,62,Staff Scientist,Financial Services,High Net Worth,Yes,1
653,Maxy-Hurles,53,Male,68,Graphic Designer,Financial Services,Affluent Customer,Yes,19
654,Noelani-Andreuzzi,28,Female,2,Administrative Officer,Manufacturing,Affluent Customer,No,5
655,Stuart-Gebhardt,47,Male,64,General Manager,Manufacturing,Affluent Customer,Yes,19
656,Marty-Lebreton,43,Female,80,Automation Specialist III,Manufacturing,High Net Worth,Yes,8
658,Donn-Bonnell,77,Male,38,Tax Accountant,Manufacturing,Affluent Customer,Yes,8
661,Cinderella-Haslen,33,Female,35,Sales Associate,IT,High Net Worth,No,14
662,Bonnibelle-Imos,54,Female,41,Chemical Engineer,Manufacturing,Mass Customer,Yes,5
663,Massimo-Seymour,24,Male,27,VP Sales,Property,Affluent Customer,Yes,3
664,Mathe-Scatcher,27,Male,38,Research Nurse,Health,High Net Worth,No,4
666,Anselma-Ricardon,38,Female,82,Social Worker,Health,High Net Worth,Yes,15
667,Nicoline-Samwayes,27,Female,62,Payment Adjustment Coordinator,Manufacturing,High Net Worth,Yes,3
668,Ebony-Threadgall,55,Female,61,Junior Executive,Health,Mass Customer,No,7
670,Janifer-Pountain,29,Female,75,Business Systems Development Analyst,Retail,Affluent Customer,No,8
672,Kleon-Pallatina,44,Male,53,Analog Circuit Design manager,Retail,High Net Worth,No,12
673,Artie-Ommanney,46,Male,35,VP Sales,Health,Mass Customer,Yes,4
675,Sharl-Wiggin,45,Female,37,Administrative Assistant I,Financial Services,Mass Customer,Yes,17
677,El-Toupe,24,Male,59,Senior Cost Accountant,Financial Services,Mass Customer,No,5
678,Ambur-Symcoxe,26,Female,57,Accounting Assistant II,IT,High Net Worth,No,2
679,Yolande-Whild,47,Female,29,Registered Nurse,Health,Mass Customer,No,12
681,Jobyna-Elgey,43,Female,55,VP Product Management,Manufacturing,Mass Customer,Yes,17
682,Ole-Euplate,50,Male,53,Health Coach IV,Health,Affluent Customer,Yes,7
686,Hallie-Le feaver,67,Female,60,GIS Technical Architect,Argiculture,High Net Worth,Yes,5
687,Welby-Ninnotti,62,Male,25,Executive Secretary,Retail,High Net Worth,Yes,5
688,Baron-Bullus,52,Male,90,Junior Executive,Health,High Net Worth,No,9
689,Hamnet-Berford,55,Male,91,Senior Developer,Entertainment,High Net Worth,Yes,16
692,Goraud-Ayling,33,Male,42,Database Administrator IV,Property,Mass Customer,No,7
694,Lilith-Lanning,52,Female,66,Media Manager III,Health,Mass Customer,No,13
695,Kevan-Kubal,44,Male,36,Engineer II,Health,High Net Worth,No,11
697,Weston-Brokenshaw,35,Male,25,Environmental Specialist,Entertainment,Mass Customer,No,10
698,Ellette-Fahy,25,Female,90,Human Resources Manager,Manufacturing,High Net Worth,Yes,1
699,Mirabella-Richter,49,Female,16,Account Representative IV,IT,Affluent Customer,Yes,16
701,Ransell-Ruler,65,Male,18,Food Chemist,Health,Mass Customer,Yes,8
704,Lindsay-Acaster,23,Female,49,Research Nurse,Health,Mass Customer,No,4
705,Eddie-Yekel,57,Male,48,Quality Engineer,Retail,High Net Worth,No,14
706,Kane-Gaffer,31,Male,44,Media Manager IV,Financial Services,High Net Worth,Yes,5
708,Idalina-Wilcot,34,Female,31,Safety Technician II,IT,Mass Customer,Yes,10
709,Holly-Cavil,42,Female,83,Accountant III,Financial Services,Mass Customer,Yes,5
710,Benton-Oakly,51,Male,76,Sales Representative,Retail,High Net Worth,Yes,13
716,Trescha-Preshous,42,Female,31,Social Worker,Health,Mass Customer,No,11
717,Basilius-Spieck,45,Male,65,VP Product Management,Manufacturing,Mass Customer,Yes,11
718,Cathe-Lorriman,43,Female,38,Engineer I,Manufacturing,Mass Customer,Yes,7
719,Pattin-Weathey,67,Male,2,Administrative Officer,Retail,Mass Customer,No,14
720,Darrel-Canet,90,Male,67,Recruiting Manager,Retail,Affluent Customer,No,6
722,Stewart-Brosoli,65,Male,69,Marketing Manager,IT,Mass Customer,No,5
723,Madelina-Marte,58,Female,41,Food Chemist,Health,Mass Customer,Yes,6
724,Heinrik-Norcock,46,Male,7,Analog Circuit Design manager,Financial Services,Mass Customer,Yes,4
725,Gage-Crossan,56,Male,61,Design Engineer,Health,High Net Worth,Yes,19
726,Norma-Blackbourn,43,Female,69,Information Systems Manager,Health,Mass Customer,Yes,10
727,Lenci-Duerden,43,Male,98,Senior Editor,Manufacturing,Mass Customer,No,3
728,Winthrop-Corser,65,Male,60,VP Accounting,Financial Services,Mass Customer,Yes,8
729,Ammamaria-Standbridge,48,Female,30,Analog Circuit Design manager,Health,Affluent Customer,No,11
732,Bonita-Gethins,54,Female,71,Actuary,Financial Services,Mass Customer,No,5
734,Leicester-Fynes,41,Male,34,Programmer III,Retail,Affluent Customer,No,11
735,Khalil-Pennings,56,Male,33,Assistant Manager,Financial Services,Mass Customer,Yes,11
739,Arnie-Zorn,57,Male,36,Senior Editor,Manufacturing,Mass Customer,No,8
742,Dexter-Robelin,55,Male,55,Senior Developer,Manufacturing,Mass Customer,No,15
743,Pattin-Morican,40,Male,89,VP Accounting,Financial Services,Mass Customer,Yes,13
748,Linet-Postill,40,Female,51,VP Marketing,Financial Services,High Net Worth,No,7
